Location,What,Value,Unit
GPU[1].SA[4].CU[2],simd_CPI,inf,cycles/inst
GPU[1].SA[4].CU[3],cu_inst_count,0.0,count
GPU[1].SA[4].CU[3],cu_CPI,inf,cycles/inst
GPU[1].SA[4].CU[3],simd_inst_count,0.0,count
GPU[1].SA[4].CU[3],simd_CPI,inf,cycles/inst
GPU[1].SA[5].CU[0],cu_inst_count,0.0,count
GPU[1].SA[5].CU[0],cu_CPI,inf,cycles/inst
GPU[1].SA[5].CU[0],simd_inst_count,0.0,count
GPU[1].SA[5].CU[0],simd_CPI,inf,cycles/inst
GPU[1].SA[5].CU[1],cu_inst_count,0.0,count
GPU[1].SA[5].CU[1],cu_CPI,inf,cycles/inst
GPU[1].SA[5].CU[1],simd_inst_count,0.0,count
GPU[1].SA[5].CU[1],simd_CPI,inf,cycles/inst
GPU[1].SA[5].CU[2],cu_inst_count,0.0,count
GPU[1].SA[5].CU[2],cu_CPI,inf,cycles/inst
GPU[1].SA[5].CU[2],simd_inst_count,0.0,count
GPU[1].SA[5].CU[2],simd_CPI,inf,cycles/inst
GPU[1].SA[5].CU[3],cu_inst_count,0.0,count
GPU[1].SA[5].CU[3],cu_CPI,inf,cycles/inst
GPU[1].SA[5].CU[3],simd_inst_count,0.0,count
GPU[1].SA[5].CU[3],simd_CPI,inf,cycles/inst
GPU[1].SA[6].CU[0],cu_inst_count,0.0,count
GPU[1].SA[6].CU[0],cu_CPI,inf,cycles/inst
GPU[1].SA[6].CU[0],simd_inst_count,0.0,count
GPU[1].SA[6].CU[0],simd_CPI,inf,cycles/inst
GPU[1].SA[6].CU[1],cu_inst_count,0.0,count
GPU[1].SA[6].CU[1],cu_CPI,inf,cycles/inst
GPU[1].SA[6].CU[1],simd_inst_count,0.0,count
GPU[1].SA[6].CU[1],simd_CPI,inf,cycles/inst
GPU[1].SA[6].CU[2],cu_inst_count,0.0,count
GPU[1].SA[6].CU[2],cu_CPI,inf,cycles/inst
GPU[1].SA[6].CU[2],simd_inst_count,0.0,count
GPU[1].SA[6].CU[2],simd_CPI,inf,cycles/inst
GPU[1].SA[6].CU[3],cu_inst_count,0.0,count
GPU[1].SA[6].CU[3],cu_CPI,inf,cycles/inst
GPU[1].SA[6].CU[3],simd_inst_count,0.0,count
GPU[1].SA[6].CU[3],simd_CPI,inf,cycles/inst
GPU[1].SA[7].CU[0],cu_inst_count,0.0,count
GPU[1].SA[7].CU[0],cu_CPI,inf,cycles/inst
GPU[1].SA[7].CU[0],simd_inst_count,0.0,count
GPU[1].SA[7].CU[0],simd_CPI,inf,cycles/inst
GPU[1].SA[7].CU[1],cu_inst_count,0.0,count
GPU[1].SA[7].CU[1],cu_CPI,inf,cycles/inst
GPU[1].SA[7].CU[1],simd_inst_count,0.0,count
GPU[1].SA[7].CU[1],simd_CPI,inf,cycles/inst
GPU[1].SA[7].CU[2],cu_inst_count,0.0,count
GPU[1].SA[7].CU[2],cu_CPI,inf,cycles/inst
GPU[1].SA[7].CU[2],simd_inst_count,0.0,count
GPU[1].SA[7].CU[2],simd_CPI,inf,cycles/inst
GPU[1].SA[7].CU[3],cu_inst_count,0.0,count
GPU[1].SA[7].CU[3],cu_CPI,inf,cycles/inst
GPU[1].SA[7].CU[3],simd_inst_count,0.0,count
GPU[1].SA[7].CU[3],simd_CPI,inf,cycles/inst
GPU[1].SA[8].CU[0],cu_inst_count,0.0,count
GPU[1].SA[8].CU[0],cu_CPI,inf,cycles/inst
GPU[1].SA[8].CU[0],simd_inst_count,0.0,count
GPU[1].SA[8].CU[0],simd_CPI,inf,cycles/inst
GPU[1].SA[8].CU[1],cu_inst_count,0.0,count
